StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent,PID,Meta_Browser,Meta_Version,Meta_Operating System,Meta_Resolution,lt_medicare,sms_disability,lt_suspension,sms_redcross,attentionCheck
8/18/2021 8:15,8/18/2021 8:22,100,422,TRUE,8/18/2021 8:22,R_3fcWacRcN4c7IEY,,,,,anonymous,EN,Yes,60fdf2afd33a8888dfbd30fb,Chrome,92.0.4515.131,Windows NT 10.0,1920x1080,Fake,Fake,Fake,Real,7
8/18/2021 8:24,8/18/2021 8:35,100,663,TRUE,8/18/2021 8:35,R_1BYtkrAsSmTa5iW,,,,,anonymous,EN,Yes,60fce40fdc7d3ad03fc62035,Chrome,92.0.4515.131,Windows NT 10.0,1536x864,Real,Fake,Fake,Real,7
8/18/2021 8:25,8/18/2021 8:36,100,678,TRUE,8/18/2021 8:36,R_33lJBhJBjt1W5Fz,,,,,anonymous,EN,Yes,5d6d26703fb106001bed4b6c,Chrome,92.0.4515.131,Windows NT 6.3,1600x900,Fake,Fake,Real,Real,7
8/18/2021 8:31,8/18/2021 8:39,100,499,TRUE,8/18/2021 8:39,R_2w0npO2lwCPewro,,,,,anonymous,EN,Yes,5dd3d6797d45953b9f6c2912,Chrome,92,Macintosh,768x1024,Fake,Fake,Fake,Real,7
8/18/2021 8:33,8/18/2021 8:45,100,738,TRUE,8/18/2021 8:45,R_YVmt2G4z2oMDcit,,,,,anonymous,EN,Yes,5f42f722bb802e537cd8b385,Chrome,92.0.4515.131,Windows NT 10.0,1366x768,Fake,Fake,Fake,Real,7
8/18/2021 8:34,8/18/2021 8:37,100,194,TRUE,8/18/2021 8:37,R_2TYH40UdcbbbVWW,,,,,anonymous,EN,Yes,60f7a8957c246aee37e4e7d4,Chrome,92.0.4515.131,Windows NT 6.3,1366x768,Fake,Real,Fake,Real,7
8/18/2021 8:36,8/18/2021 8:37,31,59,FALSE,8/19/2021 8:37,R_vrdKaX3W3iZ1uMh,,,,,anonymous,EN,Yes,5a0efb83ab721b0001ef8509,Chrome,92.0.4515.131,Windows NT 10.0,1366x768,,,,,
8/18/2021 8:39,8/18/2021 8:46,100,450,TRUE,8/18/2021 8:46,R_2zHfVkuFCh1SHNX,,,,,anonymous,EN,Yes,60fd805c43f364bfb4641fe0,Chrome,92.0.4515.131,Macintosh,1440x900,Fake,Fake,Real,Real,7
8/18/2021 8:39,8/18/2021 8:46,100,437,TRUE,8/18/2021 8:46,R_2xWQsbi29b1PfyB,,,,,anonymous,EN,Yes,5eceed79840590300f53fa51,Firefox,78,Windows NT 10.0,1366x768,Real,Fake,Real,Fake,7
8/18/2021 8:40,8/18/2021 8:47,100,404,TRUE,8/18/2021 8:47,R_22DG7mPgVRqgf9u,,,,,anonymous,EN,Yes,60ea33a0aa4adc67c2299f20,Edge,92.0.902.73,Windows NT 10.0,1536x864,Fake,Fake,Fake,Real,7
8/18/2021 8:40,8/18/2021 8:41,31,18,FALSE,8/19/2021 8:41,R_ABxD4JL8w7EIRXj,,,,,anonymous,EN,Yes,60257a593444df0f0876bcbc,Safari iPhone,14.1.1,iPhone,414x896,,,,,
8/18/2021 8:41,8/18/2021 8:44,100,172,TRUE,8/18/2021 8:44,R_d5B1rUWCM49L3fH,,,,,anonymous,EN,Yes,60257a593444df0f0876bcbc,Safari iPhone,14.1.1,iPhone,414x896,Real,Fake,Fake,Real,7
8/18/2021 8:42,8/18/2021 8:49,100,418,TRUE,8/18/2021 8:49,R_4HfllSLzyOd7pYJ,,,,,anonymous,EN,Yes,60fd46d0b3349b1eb1ef5b21,Chrome iPhone,92.0.4515.90,iPhone,375x812,Real,Fake,Real,Real,7
8/18/2021 8:44,8/18/2021 8:55,100,636,TRUE,8/18/2021 8:55,R_BD2r0ikBXjlraVz,,,,,anonymous,EN,Yes,5f119c5ad521140253f60e86,Chrome,92.0.4515.131,Macintosh,1440x900,Fake,Fake,Fake,Real,7
8/18/2021 8:46,8/18/2021 8:53,31,434,FALSE,8/19/2021 8:53,R_qCQpVOJAZxz9xkd,,,,,anonymous,EN,Yes,59cadb5f59b379000115128d,Chrome,92.0.4515.131,Windows NT 10.0,1440x900,,,,,
8/18/2021 8:47,8/18/2021 8:59,100,728,TRUE,8/18/2021 8:59,R_2sSAN5rk0vl9WK3,,,,,anonymous,EN,Yes,5cc0b9bccedf2000012afc45,Safari,14.1.1,Macintosh,768x1024,Fake,Fake,Fake,Real,7
8/18/2021 8:47,8/18/2021 8:55,100,481,TRUE,8/18/2021 8:55,R_1fkBwj5l29HfW3G,,,,,anonymous,EN,Yes,60fdabc70935df8a570a87ef,Firefox,91,Windows NT 10.0,1440x900,Fake,Fake,Fake,Real,7
8/18/2021 8:49,8/18/2021 8:59,100,574,TRUE,8/18/2021 8:59,R_aVGUFiRYb4OUW7T,,,,,anonymous,EN,Yes,60e9c78a617cbabf4732fee6,Chrome,92.0.4515.159,Windows NT 6.1,1280x960,Real,Fake,Real,Fake,7
8/18/2021 8:53,8/18/2021 8:57,100,210,TRUE,8/18/2021 8:57,R_UyFyJkutC9Y4pPP,,,,,anonymous,EN,Yes,59cadb5f59b379000115128d,Chrome,92.0.4515.131,Windows NT 10.0,1440x900,Fake,Fake,Fake,Fake,7
8/18/2021 8:55,8/18/2021 8:57,31,91,FALSE,8/19/2021 8:57,R_Wpng04dADmvkrYJ,,,,,anonymous,EN,Yes,5db778f73b8d50000ccedbba,Chrome,87.0.4280.141,Windows NT 10.0,1920x1080,,,,,
8/18/2021 9:02,8/18/2021 9:08,100,404,TRUE,8/18/2021 9:08,R_oZctPjRgLn4YGat,,,,,anonymous,EN,Yes,5d34de398f657e00150dd0d5,Firefox,91,Macintosh,1440x900,Real,Fake,Fake,Real,7
8/18/2021 9:03,8/18/2021 9:19,100,910,TRUE,8/18/2021 9:19,R_3Mutue9ezFOkDra,,,,,anonymous,EN,Yes,6100489a9ac28a5218238157,Chrome,87.0.4280.141,Macintosh,1440x900,Real,Fake,Real,Real,7
8/18/2021 9:04,8/18/2021 9:13,100,495,TRUE,8/18/2021 9:13,R_739ZPStYDDMLPtT,,,,,anonymous,EN,Yes,60c8d55c6686e160b9da9b8d,Firefox,89,Windows NT 10.0,1366x768,Fake,Fake,Fake,Real,7
8/18/2021 9:07,8/18/2021 9:15,31,511,FALSE,8/19/2021 9:15,R_2AT2bpYyoIBItk7,,,,,anonymous,EN,Yes,60f7583cce5f94049a6127ba,Chrome,92.0.4515.159,Windows NT 10.0,1920x1080,,,,,
8/18/2021 9:07,8/18/2021 9:18,100,659,TRUE,8/18/2021 9:18,R_VKnpHJOs3K5YbIJ,,,,,anonymous,EN,Yes,605e1161b41ba438d214d107,Chrome,92.0.4515.130,CrOS x86_64 13982.69.0,1200x750,Real,Fake,Fake,Fake,7
8/18/2021 9:09,8/18/2021 9:14,100,275,TRUE,8/18/2021 9:14,R_zUR2B48c4f4G8SJ,,,,,anonymous,EN,Yes,606cecc5499945dee47d816b,Chrome,91.0.4472.101,Windows NT 6.1,1920x1080,Real,Fake,Fake,Real,7
8/18/2021 9:13,8/18/2021 9:33,92,1195,FALSE,8/19/2021 9:33,R_3OvBK9ur8DI4I25,,,,,anonymous,EN,Yes,5d321a7348bf98001646aeb2,Chrome,92.0.4515.131,Macintosh,1440x900,Real,Fake,Fake,Fake,7
8/18/2021 9:14,8/18/2021 9:26,100,695,TRUE,8/18/2021 9:26,R_1QyoHEAXWfve4VR,,,,,anonymous,EN,Yes,60fcc31e3a77261c13174e6f,Chrome,92.0.4515.131,Windows NT 10.0,1366x768,Real,Fake,Real,Fake,7
8/18/2021 9:18,8/18/2021 9:23,100,336,TRUE,8/18/2021 9:23,R_5vawsWzC11Gdmw1,,,,,anonymous,EN,Yes,5ba176b4f7e29100014449e2,Chrome,92.0.4515.159,Windows NT 10.0,1600x900,Real,Fake,Fake,Real,7
8/18/2021 9:25,8/18/2021 9:37,38,717,FALSE,8/19/2021 9:37,R_s4KpadFsdahusEN,,,,,anonymous,EN,Yes,5d338bb02381b7001761694e,Chrome,92.0.4515.131,Macintosh,1920x1080,,,,,
8/18/2021 9:29,8/18/2021 9:33,100,264,TRUE,8/18/2021 9:33,R_3KTSItZYOAaKQlp,,,,,anonymous,EN,Yes,610813ebfdb1b78559fb1ff9,Chrome,92.0.4515.159,Windows NT 10.0,1366x768,Real,Fake,Fake,Fake,7
8/18/2021 9:45,8/18/2021 9:56,100,692,TRUE,8/18/2021 9:56,R_cCFLOpqr8RIQOnn,,,,,anonymous,EN,Yes,60dcf5bbb02e607c4e96fcb6,Chrome,91.0.4472.124,Macintosh,1440x900,Fake,Fake,Fake,Fake,7
8/18/2021 9:57,8/18/2021 10:04,92,464,FALSE,8/19/2021 10:04,R_2zpYBQJw5CnSekg,,,,,anonymous,EN,Yes,60efcb3b6368f3fb6a5e32d6,Chrome,90.0.4430.212,Android 11,360x820,Real,Fake,Real,Fake,7
8/18/2021 10:01,8/18/2021 10:11,100,606,TRUE,8/18/2021 10:11,R_2Yy0tTu5qkupH5V,,,,,anonymous,EN,Yes,5c794023c44ec600161822b0,Edge,92.0.902.73,Windows NT 10.0,1920x1080,Fake,Fake,Fake,Real,7
8/18/2021 10:08,8/18/2021 10:12,100,243,TRUE,8/18/2021 10:12,R_1mreJqckNyXWA2W,,,,,anonymous,EN,Yes,6107600297ea48d50673b3d1,Chrome,92.0.4515.159,Windows NT 10.0,1280x720,Fake,Fake,Fake,Real,7
8/18/2021 10:12,8/18/2021 10:20,100,431,TRUE,8/18/2021 10:20,R_3L7t5iwnGUb0FEX,,,,,anonymous,EN,Yes,5a6d3a19e6cc4a0001b6c47a,Chrome,92.0.4515.159,Windows NT 10.0,1366x768,Real,Fake,Fake,Real,7
8/18/2021 10:15,8/18/2021 10:20,100,317,TRUE,8/18/2021 10:20,R_2vYN5gstk5M1jxS,,,,,anonymous,EN,Yes,60fffea35327f2e456fac0d6,Chrome,92.0.4515.131,Windows NT 10.0,1920x1080,Fake,Fake,Fake,Real,7
8/18/2021 10:16,8/18/2021 10:18,100,166,TRUE,8/18/2021 10:18,R_2WwXEwGR2Brt8dj,,,,,anonymous,EN,Yes,60f0606c7fb546b7d0c450bb,Chrome,92.0.4515.159,Windows NT 10.0,1920x1080,Real,Fake,Fake,Fake,7
8/18/2021 10:16,8/18/2021 10:29,31,816,FALSE,8/19/2021 10:29,R_rjrP8UizpIqPGal,,,,,anonymous,EN,Yes,6109bd8525db2acc74a2c54e,Safari,14.1.2,Macintosh,1440x900,,,,,
8/18/2021 10:16,8/18/2021 10:38,100,1303,TRUE,8/18/2021 10:38,R_2U6rRKYYxjW3gJt,,,,,anonymous,EN,Yes,60ee1359041a80d7f0861866,Firefox,91,Windows NT 10.0,1366x768,Fake,Fake,Real,Fake,7
8/18/2021 10:18,8/18/2021 10:29,100,624,TRUE,8/18/2021 10:29,R_2TXM37EjAg5q46u,,,,,anonymous,EN,Yes,60965962e523358592059dcb,Chrome,92.0.4515.159,Windows NT 10.0,1536x864,Fake,Fake,Real,Fake,7
8/18/2021 10:33,8/18/2021 10:34,31,38,FALSE,8/19/2021 10:34,R_2AWFr8KFkuqTC5R,,,,,anonymous,EN,Yes,60fbdf43bf3dcea9381cfbf9,Firefox,90,Windows NT 10.0,1366x768,,,,,
8/18/2021 10:34,8/18/2021 12:13,15,5950,FALSE,8/19/2021 12:13,R_1YslXspUPeisGiJ,,,,,anonymous,EN,Yes,,,,,,,,,,
8/18/2021 10:34,8/18/2021 10:37,31,198,FALSE,8/19/2021 10:37,R_viU3GwaBdaR4Apz,,,,,anonymous,EN,Yes,61069ecf991606a937c7dee6,Firefox,90,Windows NT 10.0,1366x768,,,,,
8/18/2021 10:36,8/18/2021 10:52,100,963,TRUE,8/18/2021 10:52,R_3MiFrB5E5HCe1Am,,,,,anonymous,EN,Yes,5b824fb6cc06660001a302d4,Chrome,92.0.4515.159,Windows NT 6.3,1280x800,Real,Fake,Fake,Real,7
8/18/2021 10:36,8/18/2021 10:45,100,564,TRUE,8/18/2021 10:45,R_2OMFU6V8PFXByOF,,,,,anonymous,EN,Yes,6107b17f84e8307063cb198a,Chrome,92.0.4515.131,Windows NT 10.0,1366x768,Real,Fake,Real,Real,7
8/18/2021 10:38,8/18/2021 10:54,100,985,TRUE,8/18/2021 10:54,R_1reUKu8jPqn1lDG,,,,,anonymous,EN,Yes,5c5c65f82b9837000195da29,Chrome,92.0.4515.130,CrOS aarch64 13982.69.0,1080x675,Real,Fake,Fake,Real,7
8/18/2021 10:39,8/18/2021 10:48,100,583,TRUE,8/18/2021 10:48,R_1EX4enWNwXb2Zlz,,,,,anonymous,EN,Yes,5d4f2a4e0691a6001a9357cb,Firefox,91,Windows NT 10.0,1536x864,Fake,Fake,Real,Real,7
8/18/2021 10:41,8/18/2021 10:48,100,429,TRUE,8/18/2021 10:48,R_3dGQWhKXSoqRqUu,,,,,anonymous,EN,Yes,5dd03b8141fb3f12402df66d,Firefox,91,Macintosh,1440x900,Fake,Fake,Fake,Real,7
8/18/2021 10:44,8/18/2021 11:03,100,1175,TRUE,8/18/2021 11:03,R_bOBfL878eCkR6kF,,,,,anonymous,EN,Yes,60bc4ab6673a043c66657cd5,Chrome,92.0.4515.131,Windows NT 10.0,1536x864,Real,Fake,Fake,Real,7
8/18/2021 10:47,8/18/2021 10:59,100,736,TRUE,8/18/2021 10:59,R_1LGPdiovPGmXNF5,,,,,anonymous,EN,Yes,599323cdf9db7d00018955da,Chrome,92.0.4515.131,Windows NT 10.0,1920x1200,Real,Fake,Fake,Real,7
8/18/2021 10:48,8/18/2021 11:00,100,726,TRUE,8/18/2021 11:00,R_33r6BW9FdDfbJJk,,,,,anonymous,EN,Yes,5e711d9e908b46031e32138c,Chrome,92.0.4515.159,Windows NT 10.0,1366x768,Fake,Real,Fake,Real,7
8/18/2021 10:50,8/18/2021 10:50,15,19,FALSE,8/19/2021 10:50,R_1QJYvnmWQkFut2D,,,,,anonymous,EN,Yes,,,,,,,,,,
8/18/2021 10:50,8/18/2021 11:10,100,1216,TRUE,8/18/2021 11:10,R_2u8LmDdW7lwqr73,,,,,anonymous,EN,Yes,5f5a534ca009210e9602114f,Chrome,92.0.4515.159,Windows NT 10.0,1280x720,Fake,Fake,Fake,Real,7
8/18/2021 10:50,8/18/2021 11:03,100,724,TRUE,8/18/2021 11:03,R_27x5bWyI4z1W6Rv,,,,,anonymous,EN,Yes,61006bd3656d35b948a8eee1,Safari,14.1.1,Macintosh,834x1194,Fake,Fake,Real,Real,7
8/18/2021 10:52,8/18/2021 11:11,100,1152,TRUE,8/18/2021 11:11,R_p4c2nlEdlMGypEd,,,,,anonymous,EN,Yes,60fdeea193e44e2887e1ef22,Chrome,92.0.4515.131,Macintosh,1024x640,Fake,Fake,Fake,Fake,7
8/18/2021 10:52,8/18/2021 11:01,100,542,TRUE,8/18/2021 11:01,R_3hgBUa4t2ASmO5h,,,,,anonymous,EN,Yes,5f456942485340144549178e,Edge,92.0.902.73,Windows NT 10.0,1366x768,Fake,Fake,Fake,Fake,7
8/18/2021 10:53,8/18/2021 11:00,100,385,TRUE,8/18/2021 11:00,R_2fHzPtGHJ8f7tHY,,,,,anonymous,EN,Yes,5e6b29151689b00e9a59c90b,Chrome,90.0.4430.212,Macintosh,1280x800,Real,Fake,Fake,Fake,7
8/18/2021 10:55,8/18/2021 11:10,100,910,TRUE,8/18/2021 11:10,R_28N8nBmcqreRmpL,,,,,anonymous,EN,Yes,60fcad4f2eb7b86a07b5e4c7,Chrome,92.0.4515.131,Macintosh,1440x900,Fake,Fake,Real,Fake,7
8/18/2021 11:04,8/18/2021 11:36,100,1933,TRUE,8/18/2021 11:36,R_1eEMYd8pB2U7CFr,,,,,anonymous,EN,Yes,59c86f966a287600011c393e,Chrome,92.0.4515.130,CrOS x86_64 13982.69.0,1920x1080,Fake,Fake,Fake,Real,7
8/18/2021 11:16,8/18/2021 11:27,54,636,FALSE,8/19/2021 11:27,R_3EQIMwlN6XFkrxA,,,,,anonymous,EN,Yes,60ffb12ef9ae1e0c90d0451f,Safari iPad,12,iPad,768x1024,,,,,
8/18/2021 11:18,8/18/2021 11:34,100,1006,TRUE,8/18/2021 11:34,R_1LMWDVbLK2IVOmx,,,,,anonymous,EN,Yes,60413ee98b05db0b2f74a0c7,Chrome,92.0.4515.107,Windows NT 10.0,1536x864,Fake,Real,Fake,Real,7
8/18/2021 11:21,8/18/2021 11:31,100,580,TRUE,8/18/2021 11:31,R_9HL9AfyGxDIZvMt,,,,,anonymous,EN,Yes,5c476621b521ee00019abf67,Chrome,92.0.4515.159,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,7
8/18/2021 11:22,8/18/2021 11:31,100,547,TRUE,8/18/2021 11:31,R_3hhf4dFl9ZHTgvr,,,,,anonymous,EN,Yes,60fc66d97941f40870f6e303,Chrome,92.0.4515.107,Macintosh,1440x900,Fake,Fake,Fake,Real,7
8/18/2021 11:22,8/18/2021 11:23,31,56,FALSE,8/19/2021 11:23,R_2TuStpL0GhwDj25,,,,,anonymous,EN,Yes,60f76003b80ed2391faccd28,Chrome,92.0.4515.159,Windows NT 10.0,1024x768,,,,,
8/18/2021 11:27,8/18/2021 11:29,100,127,TRUE,8/18/2021 11:29,R_3011z9GPkRM2xh7,,,,,anonymous,EN,Yes,60ffb12ef9ae1e0c90d0451f,Safari iPad,12,iPad,768x1024,Real,Fake,Fake,Fake,7
8/18/2021 11:32,8/18/2021 11:48,100,966,TRUE,8/18/2021 11:48,R_2wjzefK0zcNElbo,,,,,anonymous,EN,Yes,60cf7f0d1b8b0f486d4a54ec,Chrome,92.0.4515.131,Windows NT 10.0,1920x1080,Real,Fake,Fake,Fake,7
8/18/2021 11:34,8/18/2021 11:41,100,396,TRUE,8/18/2021 11:41,R_2qyM2lxX6W5gMEu,,,,,anonymous,EN,Yes,5fbaaaf741a525ad760fc8f2,Firefox,78,Macintosh,1920x1200,Real,Fake,Fake,Real,7
8/18/2021 11:36,8/18/2021 11:55,100,1187,TRUE,8/18/2021 11:55,R_1gNg8YOqNuCsqc0,,,,,anonymous,EN,Yes,6103958f7a4ac960072b92d5,Chrome,92.0.4515.131,Windows NT 10.0,1366x768,Real,Fake,Fake,Fake,7
8/18/2021 11:37,8/18/2021 11:44,100,376,TRUE,8/18/2021 11:44,R_AnCSNu9SVh9Z3HP,,,,,anonymous,EN,Yes,61001a00793e46ae043d05bc,Chrome,92.0.4515.159,Windows NT 10.0,1536x865,Fake,Real,Fake,Real,7
8/18/2021 11:41,8/18/2021 11:55,100,843,TRUE,8/18/2021 11:55,R_3RwOWSApUYcdDqV,,,,,anonymous,EN,Yes,606796d11e7c9bd6b79c06ad,Safari,14.1.2,Macintosh,1440x900,Real,Fake,Fake,Fake,7
8/18/2021 11:42,8/18/2021 11:49,100,425,TRUE,8/18/2021 11:49,R_1cVeOVmBC6SUHPU,,,,,anonymous,EN,Yes,5e7cb742d29f7530898fb99d,Chrome,92.0.4515.131,Macintosh,1440x900,Real,Fake,Fake,Fake,7
8/18/2021 11:53,8/18/2021 12:08,100,923,TRUE,8/18/2021 12:08,R_2aXIYNBVDnuxPWD,,,,,anonymous,EN,Yes,6041288543a6aa068fc92661,Chrome,92.0.4515.159,Windows NT 10.0,2048x1152,Fake,Fake,Fake,Fake,7
8/18/2021 11:53,8/18/2021 12:02,100,543,TRUE,8/18/2021 12:02,R_6GbXS29kUMUiBgd,,,,,anonymous,EN,Yes,5f4fe40c4af6f3120ff17532,Chrome,92.0.4515.159,Windows NT 10.0,1120x840,Real,Fake,Real,Real,7
8/18/2021 11:56,8/18/2021 12:04,100,470,TRUE,8/18/2021 12:04,R_pEK2ZOWFzvmNtYZ,,,,,anonymous,EN,Yes,5fc8b8c6945149262efd7c9e,Chrome,92.0.4515.131,Windows NT 10.0,1366x768,Fake,Fake,Fake,Real,7
8/18/2021 11:57,8/18/2021 12:29,31,1920,FALSE,8/19/2021 12:29,R_2bWsL8gsbYqcv8h,,,,,anonymous,EN,Yes,5cf845e485e94e001789fd44,Chrome,92.0.4515.131,Android 10,412x915,,,,,
8/18/2021 12:02,8/18/2021 12:21,100,1134,TRUE,8/18/2021 12:21,R_QgNUTxQ71qpTnnH,,,,,anonymous,EN,Yes,5b93b5481b20d100018f0b97,Firefox,91,Windows NT 6.1,1920x1080,Fake,Fake,Real,Real,7
8/18/2021 12:03,8/18/2021 12:08,100,326,TRUE,8/18/2021 12:08,R_22yNFyyviEUPCah,,,,,anonymous,EN,Yes,5cf845e485e94e001789fd44,Chrome,92.0.4515.131,Windows NT 10.0,1368x912,Fake,Real,Fake,Real,7
8/18/2021 12:15,8/19/2021 7:22,15,68843,FALSE,8/20/2021 7:22,R_3NCxvhndAywMAjb,,,,,anonymous,EN,Yes,603865be3a28f324ab9fed42,Chrome,92.0.4515.107,Windows NT 6.1,1366x768,,,,,
8/18/2021 12:22,8/18/2021 12:33,100,647,TRUE,8/18/2021 12:33,R_2VloRnHriwJLH3T,,,,,anonymous,EN,Yes,5c79608452e62f00169b1fe6,Chrome,92.0.4515.131,Macintosh,1440x900,Fake,Fake,Fake,Fake,7
8/18/2021 12:23,8/18/2021 12:29,100,384,TRUE,8/18/2021 12:29,R_2xyl01vG7gMF1sZ,,,,,anonymous,EN,Yes,5987e920eef500000111e1ac,Opera,78.0.4093.147,Windows NT 10.0,1093x615,Fake,Fake,Fake,Real,7
8/18/2021 12:24,8/18/2021 12:25,31,30,FALSE,8/19/2021 12:25,R_0NkzJtQPBmBfp97,,,,,anonymous,EN,Yes,5ebc84d2e1fa7c0dcedf7777,Chrome,92.0.4515.131,Macintosh,1440x900,,,,,
8/18/2021 12:32,8/18/2021 12:55,100,1406,TRUE,8/18/2021 12:55,R_3R95iomBgdIdOlg,,,,,anonymous,EN,Yes,61032b7421dcdc229a4c4952,Chrome,92.0.4515.159,Android 11,384x854,Fake,Fake,Fake,Real,7
8/18/2021 12:39,8/18/2021 12:42,100,202,TRUE,8/18/2021 12:42,R_3oI5kiwmcxakLF0,,,,,anonymous,EN,Yes,5c64aca5f4513900012151bf,Chrome,92.0.4515.131,Windows NT 10.0,1280x720,Fake,Fake,Real,Real,7
8/18/2021 12:47,8/18/2021 12:52,100,298,TRUE,8/18/2021 12:52,R_3NvLn7whOCHHgxn,,,,,anonymous,EN,Yes,5b68d45687af3100015849a9,Chrome,92.0.4515.159,Windows NT 10.0,1366x768,Fake,Fake,Fake,Fake,7
8/18/2021 13:02,8/18/2021 13:06,31,273,FALSE,8/19/2021 13:07,R_2U9snMfsdRXFK1w,,,,,anonymous,EN,Yes,5dd446ab87c1fd43fbb49aa1,Firefox,91,Windows NT 10.0,2560x1440,,,,,
8/18/2021 13:07,8/18/2021 13:13,100,379,TRUE,8/18/2021 13:13,R_2Uaxt4Xryhs9Djk,,,,,anonymous,EN,Yes,60ff7ab8aaa4c9e19aebce0b,Chrome,92.0.4515.130,CrOS x86_64 13982.69.0,1366x768,Fake,Fake,Fake,Real,7
8/18/2021 13:10,8/18/2021 13:17,100,399,TRUE,8/18/2021 13:17,R_1duIjZsA3pWt9vw,,,,,anonymous,EN,Yes,59e7477e3e4b5a00016aa4d2,Chrome,92.0.4515.131,Windows NT 10.0,1600x900,Fake,Fake,Fake,Real,7
8/18/2021 13:31,8/18/2021 13:37,100,377,TRUE,8/18/2021 13:37,R_1flmsMJ2e9yIa8N,,,,,anonymous,EN,Yes,6101cad0b59a684dcf97be1c,Chrome,92.0.4515.131,Windows NT 10.0,1536x864,Fake,Fake,Fake,Fake,7
8/18/2021 13:43,8/18/2021 13:54,100,669,TRUE,8/18/2021 13:54,R_1Lhv45zdkjgp42h,,,,,anonymous,EN,Yes,57e7bb4e73e67300012b8e2a,Chrome,92.0.4515.159,Windows NT 10.0,1536x864,Real,Fake,Fake,Real,7
8/18/2021 13:54,8/18/2021 14:01,100,418,TRUE,8/18/2021 14:01,R_Oga16fk1y4NqY37,,,,,anonymous,EN,Yes,5c23d5a1930b3e0001637edc,Edge,92.0.902.67,Windows NT 10.0,1536x864,Real,Fake,Fake,Real,7
8/18/2021 13:56,8/18/2021 14:01,100,317,TRUE,8/18/2021 14:01,R_28SRkLAXyzKDgW6,,,,,anonymous,EN,Yes,5c3230a4d209e500011d5d3b,Firefox,91,Windows NT 10.0,1920x1080,Real,Fake,Fake,Fake,7
8/18/2021 14:00,8/19/2021 11:01,31,75670,FALSE,8/20/2021 11:01,R_07D9i8O34kAg8aB,,,,,anonymous,EN,Yes,5ee264fd75927e71d7a6bd5c,Edge,89.0.774.50,Macintosh,2560x1440,,,,,
8/18/2021 14:05,8/18/2021 14:09,38,248,FALSE,8/19/2021 14:09,R_pK1X1cl4l7tTb7r,,,,,anonymous,EN,Yes,5fad961b463be513d7486f86,Chrome,91.0.4472.164,Android 9,600x1024,,,,,
8/18/2021 14:11,8/18/2021 14:21,100,601,TRUE,8/18/2021 14:21,R_1JDvGvdOCM4JaJb,,,,,anonymous,EN,Yes,5e13542bc12a3699bbdc8753,Chrome,92.0.4515.131,Windows NT 10.0,1536x864,Fake,Fake,Fake,Real,7
8/18/2021 14:18,8/18/2021 14:21,31,192,FALSE,8/19/2021 14:21,R_30uTmO7jDYQ2hKh,,,,,anonymous,EN,Yes,5e6439f33b92cf1ccdc575e8,Chrome,92.0.4515.131,Windows NT 10.0,1368x912,,,,,
8/18/2021 14:19,8/18/2021 14:25,100,390,TRUE,8/18/2021 14:25,R_2YPUgV2lwQxXGQi,,,,,anonymous,EN,Yes,5dd61dcccaee3e5c8b9141cf,Chrome,92.0.4515.131,Windows NT 10.0,1600x900,Fake,Fake,Fake,Real,7
8/18/2021 14:20,8/18/2021 14:29,100,561,TRUE,8/18/2021 14:29,R_UFNGDhVSeNUZgC5,,,,,anonymous,EN,Yes,5b6bacf00afa6f000107210f,Edge,92.0.902.67,Windows NT 10.0,1368x912,Fake,Fake,Fake,Fake,7
8/18/2021 14:20,8/18/2021 14:27,100,420,TRUE,8/18/2021 14:27,R_3es5lfYFlgoEi0x,,,,,anonymous,EN,Yes,5dd0ca5e92b0d21834a30b28,Safari iPhone,14.1.1,iPhone,414x896,Real,Fake,Fake,Fake,7
8/18/2021 14:28,8/18/2021 14:35,100,444,TRUE,8/18/2021 14:35,R_10ryLN0mJk8uFQe,,,,,anonymous,EN,Yes,60ff1d7a96561cac342ad78b,Edge,92.0.902.73,Windows NT 10.0,1536x864,Real,Fake,Fake,Fake,7
8/18/2021 14:29,8/18/2021 14:39,100,606,TRUE,8/18/2021 14:39,R_3k51NDL6pFYhlJW,,,,,anonymous,EN,Yes,60fdbd10d5a269816ddb0147,Firefox,91,Windows NT 10.0,1920x1080,Fake,Fake,Fake,Fake,7
8/18/2021 14:33,8/18/2021 14:43,100,581,TRUE,8/18/2021 14:43,R_26akkrO3dD8YfTg,,,,,anonymous,EN,Yes,60e93525447d5e9ac6ebbd55,Chrome,92.0.4515.131,Windows NT 10.0,1366x768,Real,Fake,Real,Real,7
8/18/2021 14:35,8/18/2021 14:46,100,665,TRUE,8/18/2021 14:46,R_6yTHhGVXV65lQZP,,,,,anonymous,EN,Yes,56494d5b6902220012c4acb7,Chrome,92.0.4515.159,Windows NT 6.3,1366x768,Fake,Fake,Fake,Fake,7
8/18/2021 14:37,8/18/2021 14:46,100,535,TRUE,8/18/2021 14:46,R_DAUpu1g4udjuWPf,,,,,anonymous,EN,Yes,61016b69091ebef7c342d2da,Chrome,91.0.4472.106,Macintosh,1440x900,Fake,Fake,Fake,Real,7
