session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,Ethnicity (Simplified),First Language,Nationality,Sex,Student Status
6099eaac27170550091bc2c0,5f2f06e7a2eef42d5780b0ba,APPROVED,2021-05-11 02:23:45.067000,2021-05-11 02:30:35.173000,410.106,25,494,1,100,2021-05-14 02:17:22.466000,3E161575,United States,United States,Full-Time,White,DATA EXPIRED,United States,Male,No
6099eacb4a8644366dee4108,5ae7ea3b77a799000116b43d,APPROVED,2021-05-11 02:24:15.131000,2021-05-11 02:30:18.453000,363.322,49,589,0,100,2021-05-14 02:55:38.254000,3E161575,United States,United States,Full-Time,Asian,English,United States,Female,No
6099ead03bf7384d8572cd17,5ba9135f081cf8000100c7b4,APPROVED,2021-05-11 02:24:20.667000,2021-05-11 02:26:56.747000,156.08,35,245,1,99,2021-05-14 02:59:28.092000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
6099eadbaf2fde2d2c9aeccf,5c7ead380ce9a10016fb5ebf,APPROVED,2021-05-11 02:24:30.230000,2021-05-11 02:26:44.946000,134.716,21,1190,5,100,2021-05-14 02:17:24.847000,3E161575,United States,United States,Full-Time,White,English,United States,Male,Yes
6099eb09507bf84401c32c8c,5ea91f1915996a3935c8513b,APPROVED,2021-05-11 02:25:16.585000,2021-05-11 02:27:13.328000,116.743,31,685,0,100,2021-05-14 02:42:22.032000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
6099eb2c2fffb7b5fd911ccc,5e0571b7e297d5fa932cf415,APPROVED,2021-05-11 02:25:50.471000,2021-05-11 02:31:34.701000,344.23,57,517,1,100,2021-05-14 02:37:26.376000,3E161575,United States,United States,Full-Time,White,English,United States,Female,No
6099eb34252287b42e0b8805,5f511ab38505ac2e8fbfac5e,APPROVED,2021-05-11 02:25:59.793000,2021-05-11 02:32:30.015000,390.222,22,488,2,100,2021-05-14 02:53:01.364000,3E161575,United States,United States,Unemployed (and job seeking),White,DATA EXPIRED,United States,Female,Yes
6099eb37367b3e66abe42615,5e3c80d18af2be072bbd60cc,APPROVED,2021-05-11 02:26:04.059000,2021-05-11 02:30:45.876000,281.817,64,946,14,95,2021-05-14 02:57:46.618000,3E161575,United States,United States,Part-Time,Mixed,English,United States,Female,No
6099eb3ba79032a4ae35880e,5ea497072b246644ea12dc12,APPROVED,2021-05-11 02:26:05.280000,2021-05-11 02:28:45.720000,160.44,22,753,2,100,2021-05-14 02:53:03.470000,3E161575,United States,United States,Part-Time,White,English,United States,Female,Yes
6099eb741442b7975f525194,6099129b1b1b686be5f25ef9,APPROVED,2021-05-11 02:27:08.871000,2021-05-11 02:29:51.874000,163.003,38,25,0,100,2021-05-14 02:42:24.628000,3E161575,United States,United States,Full-Time,White,,United States,Male,No
6099eb7d909fd8e744eeb332,5efbe4f0c9f37c1a3b70afaf,APPROVED,2021-05-11 02:27:09.470000,2021-05-11 02:34:47.874000,458.404,20,665,0,100,2021-05-14 02:58:35.298000,3E161575,United States,United States,Other,Other,Spanish,United States,Male,Yes
6099eb8ce3be2287a3b8a573,5cbde499f015c800186299f2,APPROVED,2021-05-11 02:27:26.517000,2021-05-11 02:34:23.908000,417.391,52,947,2,100,2021-05-14 02:37:28.589000,3E161575,United States,United States,DATA EXPIRED,White,English,United States,Female,No
6099eba444df87a841400aa7,5c28a7d31c8e4c0001b2e0a4,APPROVED,2021-05-11 02:27:52.380000,2021-05-11 02:30:31.113000,158.733,31,865,3,100,2021-05-14 02:59:29.632000,3E161575,United States,United States,Other,White,English,United States,Female,No
6099ebabf5f6f0b7b177427d,5f72d69188145522512a6c07,APPROVED,2021-05-11 02:27:58.436000,2021-05-11 02:31:13.853000,195.417,24,74,0,100,2021-05-14 02:53:06.135000,3E161575,United States,United States,Full-Time,White,,United States,Female,No
6099ebad1e4a287453efa802,5e7f83751fe4f965db89899c,APPROVED,2021-05-11 02:28:01.003000,2021-05-11 02:31:11.255000,190.252,37,46,1,99,2021-05-14 02:42:25.754000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
6099ebc17b1968b623b89b91,5bcc1fce4249b20001bc99f1,APPROVED,2021-05-11 02:28:27.488000,2021-05-11 02:37:38.387000,550.899,38,1343,4,100,2021-05-14 02:59:32.537000,3E161575,United States,United States,Full-Time,White,English,United States,Female,No
6099ebc6ffde4744d30b3bae,6060f15cdc1a3c002e38b9a4,APPROVED,2021-05-11 02:28:48.328000,2021-05-11 02:37:08.158000,499.83,38,147,2,99,2021-05-14 02:42:26.854000,3E161575,Japan,United States,Part-Time,White,DATA EXPIRED,United States,Male,No
6099ebe5dd54cac9a95e9268,5bf322d817a7de0001cf6d50,APPROVED,2021-05-11 02:28:57.070000,2021-05-11 02:33:43.512000,286.442,70,1313,0,100,2021-05-14 02:29:50.781000,3E161575,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
6099ebe92fbccb6c8b4d372b,606b2544618bc6163477b533,RETURNED,2021-05-11 02:38:57.110000,,293721.833989,27,21,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6099ebec3c1626f1c3b0b717,60706b67613f243aabd7f7bf,APPROVED,2021-05-11 02:29:03.721000,2021-05-11 02:36:56.845000,473.124,36,141,0,100,2021-05-14 02:59:37.797000,3E161575,United States,United States,Full-Time,White,,United States,Female,No
6099ec0be42b1bd5a80ee89c,5f877e0715f8781a0c7c3ab8,RETURNED,2021-05-11 02:29:34.626000,,294284.325577,36,519,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6099ec0dfdc4dd365ddf36c4,5b48f2d0ff7497000125165e,APPROVED,2021-05-11 02:31:03.283000,2021-05-11 02:34:13.355000,190.072,30,686,3,100,2021-05-14 02:42:29.487000,3E161575,United States,United States,Other,White,English,United States,Male,No
6099ec18fd168a3e54ac19dd,5eb879035275547d0fcdd610,APPROVED,2021-05-11 02:29:44.353000,2021-05-11 02:31:41.508000,117.155,42,562,1,100,2021-05-14 02:29:04.943000,3E161575,United States,United States,DATA EXPIRED,Mixed,English,United States,Male,No
6099ec4b84c288f8d0e6fa11,5a5aa9dcac5624000153e6f6,APPROVED,2021-05-11 02:30:41.579000,2021-05-11 02:31:48.170000,66.591,36,846,3,100,2021-05-14 02:59:39.073000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
6099ec6eb0d12f48fa459363,5f331fb84158171233e6f0a3,APPROVED,2021-05-11 02:31:13.285000,2021-05-11 02:34:15.424000,182.139,36,591,1,100,2021-05-14 02:56:04.877000,3E161575,United States,United States,Full-Time,Asian,DATA EXPIRED,United States,Male,No
6099ec984666b5631323e3db,5dc50289718e6d39756e99f9,APPROVED,2021-05-11 02:31:56.768000,2021-05-11 02:35:58.310000,241.542,62,970,3,100,2021-05-14 02:44:59.567000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
6099ec9922919683e7fbd8bc,5de725062cf2046b154a29ad,APPROVED,2021-05-11 02:31:55.303000,2021-05-11 02:34:01.075000,125.772,39,314,3,99,2021-05-14 02:24:40.920000,3E161575,Dominica,United States,Full-Time,Black,English,United States,Male,No
6099ecb4b7bf9d2aa9fdce8a,5dd2c24718beb62c404d5099,APPROVED,2021-05-11 02:32:24.364000,2021-05-11 02:35:25.988000,181.624,69,915,3,100,2021-05-14 02:45:02.742000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Male,No
6099ecd5738606a03865fb88,5dab7189f89469001479e4bd,APPROVED,2021-05-11 02:32:55.789000,2021-05-11 02:37:03.505000,247.716,21,71,0,100,2021-05-14 02:17:28.705000,3E161575,United States,United States,Part-Time,White,English,United States,Male,Yes
6099ed1434fafeedf7d2dada,5c554db74831db000161f478,APPROVED,2021-05-11 02:34:12.107000,2021-05-11 02:37:51.773000,219.666,22,35,0,100,2021-05-14 02:17:30.237000,3E161575,United States,United States,Other,White,English,United States,Male,Yes
6099ed3092a4644bf7361bf0,5b209c41bdf4e1000163cc44,APPROVED,2021-05-11 02:34:27.415000,2021-05-11 02:37:26.144000,178.729,34,1278,4,100,2021-05-14 02:42:32.029000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
6099ed47e3be2287a3b8a577,5e8953f2e770eb5f55dfc4c0,APPROVED,2021-05-11 02:34:58.581000,2021-05-11 02:37:38.667000,160.086,27,749,5,99,2021-05-14 02:17:31.506000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
6099ed6c40533f8a285e0c88,5f42966cafb00848de3c0355,APPROVED,2021-05-11 02:36:31.806000,2021-05-11 02:38:50.142000,138.336,23,379,0,100,2021-05-14 02:53:07.422000,3E161575,United States,United States,Part-Time,White,DATA EXPIRED,United States,Female,No
6099ed6fd54062f73399c698,601a74c1873d982827ae254a,APPROVED,2021-05-11 02:35:31.333000,2021-05-11 02:38:44.801000,193.468,22,45,1,98,2021-05-14 02:17:34.435000,3E161575,United States,United States,Part-Time,White,DATA EXPIRED,United States,Male,Yes
6099ed765fad198f328f4e8f,590fbd5b4e83da0001b6fbbc,APPROVED,2021-05-11 02:35:37.241000,2021-05-11 02:38:43.062000,185.821,41,1172,7,99,2021-05-14 02:56:52.623000,3E161575,United States,United States,Full-Time,Black,English,United States,Male,No
6099eda5b202f1bb699139ea,5588b9e5fdf99b7f40e7f428,APPROVED,2021-05-11 02:36:25.857000,2021-05-11 02:39:12.251000,166.394,46,1767,7,100,2021-05-14 02:19:48.634000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
6099edb64745539fc630f7ac,5c6c597c42e33400019c72a5,APPROVED,2021-05-11 02:36:43.056000,2021-05-11 02:40:51.392000,248.336,59,286,2,99,2021-05-14 02:37:32.601000,3E161575,United States,United States,Full-Time,White,English,United States,Female,No
6099edc39386e50f1b632fb3,5f43da385f60b5071321700b,APPROVED,2021-05-11 02:36:58.897000,2021-05-11 02:41:13.923000,255.026,66,485,1,100,2021-05-14 02:29:55.216000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Female,No
6099edce01416600040efefa,5e7a3f524d7f520184d39e65,APPROVED,2021-05-11 02:37:11.124000,2021-05-11 02:40:26.615000,195.491,45,77,0,100,2021-05-14 02:22:36.028000,3E161575,United States,United States,Part-Time,White,English,United States,Female,No
6099edd77c04653bf72f4ce4,5c628464519bc50001cc09b3,APPROVED,2021-05-11 02:37:14.436000,2021-05-11 03:02:11.456000,1497.02,48,1079,5,100,2021-05-14 02:56:56.192000,3E161575,United States,United States,Full-Time,Black,English,United States,Male,Yes
6099edec4f96e428471cb253,5ff7b25fd136654d543c3394,APPROVED,2021-05-11 02:37:40.263000,2021-05-11 02:46:20.097000,519.834,48,471,1,100,2021-05-14 02:22:37.153000,3E161575,United States,United States,Full-Time,White,DATA EXPIRED,United States,Female,No
6099edf944df87a841400ab5,5bc913d99427200001dd47f5,APPROVED,2021-05-11 02:37:45.624000,2021-05-11 02:41:43.268000,237.644,71,730,0,100,2021-05-14 02:29:57.344000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
6099ee27270614bee696f5f3,60442d3e5761424b31651bd9,APPROVED,2021-05-11 02:38:35.627000,2021-05-11 02:40:14.848000,99.221,33,119,0,100,2021-05-14 02:42:35.784000,3E161575,United States,United States,Full-Time,White,,United States,Male,No
6099ee2e150b9c6db0ea3dc4,5f4c5eda037ed5165232d0a0,APPROVED,2021-05-11 02:38:41.915000,2021-05-11 02:40:18.605000,96.69,26,272,3,98,2021-05-14 02:17:35.907000,3E161575,United States,United States,Part-Time,White,DATA EXPIRED,United States,Male,No
6099ee34f03f73e1a5b9f229,604d6b35873197f34491a761,APPROVED,2021-05-11 02:38:47.912000,2021-05-11 02:45:56.229000,428.317,32,139,1,98,2021-05-14 02:59:41.893000,3E161575,United States,United States,Part-Time,White,DATA EXPIRED,United States,Female,No
6099ee3958a6d367a8aa924e,5ebca8441a2b811012a6d659,APPROVED,2021-05-11 02:38:51.393000,2021-05-11 02:42:38.957000,227.564,22,437,3,99,2021-05-14 02:54:40.429000,3E161575,United States,United States,Unemployed (and job seeking),Mixed,English,United States,Male,Yes
6099ee45b88fa71d471bd9ac,6095702089b2ffdde94ef540,APPROVED,2021-05-11 02:39:09.558000,2021-05-11 02:44:53.280000,343.722,27,22,0,100,2021-05-14 02:53:09.273000,3E161575,United States,United States,Part-Time,White,,United States,Female,No
6099ee4b0eb281682e105289,5fd4d08021ce43067dbc7bba,APPROVED,2021-05-11 02:39:15.239000,2021-05-11 02:46:03.326000,408.087,39,268,0,100,2021-05-14 02:59:43.167000,3E161575,Belgium,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Female,No
6099ee808c30828a3f65825f,597761dfd5ddf60001d14b20,APPROVED,2021-05-11 02:40:03.133000,2021-05-11 02:43:08.407000,185.274,35,581,0,100,2021-05-14 02:56:07.209000,3E161575,United States,United States,Full-Time,Asian,English,United States,Male,Yes
6099ee87a3ae92782bd96948,5e7c37e8d81d732734082488,APPROVED,2021-05-11 02:40:10.633000,2021-05-11 02:45:23.794000,313.161,36,131,1,99,2021-05-14 02:42:38.392000,3E161575,United States,United States,Unemployed (and job seeking),White,English,United States,Male,No
6099ee8e8c8a1f25e44075a9,5d31391ff53a400018ed21aa,APPROVED,2021-05-11 02:40:16.638000,2021-05-11 02:41:34.909000,78.271,20,277,2,100,2021-05-14 02:17:37.533000,3E161575,United States,United States,Part-Time,White,English,United States,Male,Yes
6099eead0d36d5efa640947a,5d55fdeb46a38b001a73c298,APPROVED,2021-05-11 02:41:12.116000,2021-05-11 02:53:11.700000,719.584,57,294,0,100,2021-05-14 02:37:34.281000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
6099eeaf82dfc11c838bae75,5b66c8d4cda8590001dafb0c,APPROVED,2021-05-11 02:40:49.818000,2021-05-11 02:44:58.013000,248.195,29,944,2,100,2021-05-14 02:17:39.442000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
6099eec3565ee60af8245492,5d89c4dd68f9d60001a21500,APPROVED,2021-05-11 02:41:10.015000,2021-05-11 02:43:42.625000,152.61,24,931,1,100,2021-05-14 02:53:10.443000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
6099eedafefeebfe00ee2ee7,5c6c90bcf4dc2c0001e8d6d1,APPROVED,2021-05-11 02:41:35.213000,2021-05-11 02:44:15.897000,160.684,39,742,2,100,2021-05-14 02:59:44.867000,3E161575,United States,United States,Other,White,English,United States,Female,Yes
6099eedff4143538a487d9a4,5f442e13b6b77a1b0d12e8ed,APPROVED,2021-05-11 02:41:36.996000,2021-05-11 02:43:27.948000,110.952,37,248,6,97,2021-05-14 02:42:39.749000,3E161575,United States,United States,Full-Time,White,DATA EXPIRED,United States,Male,No
6099eee1253a9a9db70361bf,5c6deaa84e43fe0001b4544d,APPROVED,2021-05-11 02:41:37.470000,2021-05-11 02:44:16.199000,158.729,32,1500,0,100,2021-05-14 02:56:10.789000,3E161575,China,United States,Full-Time,Asian,Chinese,United States,Male,No
6099eee7a01878a6c94ba5ec,6099a658faeeb14cfd03d853,APPROVED,2021-05-11 02:41:47.082000,2021-05-11 02:45:54.225000,247.143,27,29,0,100,2021-05-14 02:53:15.072000,3E161575,United States,United States,Unemployed (and job seeking),White,,United States,Female,No
6099eef85e3b06a4cbc1f05d,58a623e90da7f10001de8553,APPROVED,2021-05-11 02:42:00.377000,2021-05-11 02:44:25.397000,145.02,55,2041,2,100,2021-05-14 02:37:36.023000,3E161575,United States,United States,Other,White,English,United States,Female,No
6099eefd8c30828a3f658263,60747af39fab17af03427685,APPROVED,2021-05-11 02:42:07.825000,2021-05-11 02:48:12.466000,364.641,20,86,0,100,2021-05-14 02:53:16.148000,3E161575,United States,United States,Part-Time,White,,United States,Female,Yes
6099ef04eb4a02a0656c04f6,5c5aecc774a76f0001a25ced,APPROVED,2021-05-11 02:42:12.509000,2021-05-11 02:53:57.242000,704.733,33,1227,1,100,2021-05-14 02:55:22.260000,3E161575,United States,United States,Part-Time,Mixed,English,United States,Male,Yes
6099ef273ddaba2503d6b6f2,581d5500930a280001062d83,APPROVED,2021-05-11 02:42:54.273000,2021-05-11 02:46:42.360000,228.087,65,1491,7,100,2021-05-14 02:30:00.061000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
6099ef2c746412673fd829e2,5b6780c5f6a18700019e33dc,APPROVED,2021-05-11 02:43:09.481000,2021-05-11 02:45:21.837000,132.356,34,758,2,100,2021-05-14 02:59:47.287000,3E161575,United States,United States,Unemployed (and job seeking),White,English,United States,Female,Yes
6099ef424888cd3aa29d053d,5d3c4728aca82300197c96db,APPROVED,2021-05-11 02:43:14.640000,2021-05-11 02:51:33.085000,498.445,54,844,3,100,2021-05-14 02:26:03.612000,3E161575,United States,United States,Unemployed (and job seeking),White,English,United States,Male,No
6099ef4a31c8b72846da7479,607e2f316375ef30bbb62be2,APPROVED,2021-05-11 02:43:26.207000,2021-05-11 02:48:20.469000,294.262,27,53,0,100,2021-05-14 02:17:42.717000,3E161575,United States,United States,Full-Time,White,,United States,Male,No
6099ef544877a5424dfc7f1d,6096767761ca1b89afcb1682,APPROVED,2021-05-11 02:43:40.889000,2021-05-11 02:52:32.850000,531.961,35,12,2,84,2021-05-14 02:24:43.189000,3E161575,,,Full-Time,Black,,United States,Male,No
6099ef5bfaa30f533c1b57ab,5e9c4666d28cb0023c8d43a5,APPROVED,2021-05-11 02:43:44.490000,2021-05-11 02:47:12.282000,207.792,63,496,2,100,2021-05-14 02:45:05.780000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
6099ef609f96b218bd6319cd,60958de3260d78fc9880a984,APPROVED,2021-05-11 02:43:48.932000,2021-05-11 02:52:44.481000,535.549,43,11,0,100,2021-05-14 02:22:39.591000,3E161575,United States,United States,Full-Time,White,,United States,Female,No
6099ef62f40958b0c47b34a7,60406bb0aae00027b3bd2ba7,APPROVED,2021-05-11 02:43:49.043000,2021-05-11 02:52:40.907000,531.864,22,36,0,100,2021-05-14 02:53:17.432000,3E161575,United States,United States,Part-Time,White,DATA EXPIRED,United States,Female,Yes
6099ef64e2eb550fff16c20d,5bd8fabf544d4f000141d94d,APPROVED,2021-05-11 02:43:52.708000,2021-05-11 02:48:26.519000,273.811,71,1366,10,99,2021-05-14 02:45:08.884000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Male,No
6099ef7a75d1eeda0f16f0a2,6090eb58f4f909e8050dd612,APPROVED,2021-05-11 02:44:26.652000,2021-05-11 02:47:03.374000,156.722,20,17,0,100,2021-05-14 02:55:37.069000,3E161575,United States,,Unemployed (and job seeking),Mixed,,United States,Female,Yes
6099ef854f0fceae546f8e79,5fa8b4123a3f0d7a4aab8ef3,APPROVED,2021-05-11 02:44:25.155000,2021-05-11 02:46:12.388000,107.233,40,233,0,100,2021-05-14 02:22:40.598000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Female,No
6099ef900b98f120476446c7,6080cc45e4141cc4752006a6,APPROVED,2021-05-11 02:44:35.209000,2021-05-11 02:48:19.415000,224.206,32,19,0,100,2021-05-14 02:59:51.213000,3E161575,United States,,Full-Time,White,,United States,Female,No
6099efd1fa3e3cf564272333,60999dc556082013dfa2c714,APPROVED,2021-05-11 02:45:44.389000,2021-05-11 02:58:38.062000,773.673,32,6,0,100,2021-05-14 02:59:52.229000,3E161575,United States,United States,Unemployed (and job seeking),White,,United States,Female,No
6099effefaa30f533c1b57ad,5fd43da30be3161b9a3ec2d6,APPROVED,2021-05-11 02:46:27.857000,2021-05-11 02:53:04.226000,396.369,55,328,0,100,2021-05-14 02:37:42.181000,3E161575,United States,United States,Full-Time,White,DATA EXPIRED,United States,Female,Yes
6099f05f82dfc11c838bae76,5fe6b151e6b2814f8d8bdd00,APPROVED,2021-05-11 02:48:03.581000,2021-05-11 02:51:19.964000,196.383,35,94,1,100,2021-05-14 02:42:41.363000,3E161575,United States,,,White,,United States,Male,No
