StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,PID,Meta_Browser,Meta_Version,Meta_Operating System,Meta_Resolution,ImportantInformation,AmazonPayment,AmazonDelay,RedCross,Disability,ssa_optout,replacementCard,annualReminderKLEW,lt_medicare,sms_disability,lt_suspension,sms_redcross,Previously_Targeted,Lost_Money,Amount_Lost,attentionCheck,surveyArm
2021-05-14 07:19:28,2021-05-14 07:37:22,IP Address,174.242.131.10,100,1073,True,2021-05-14 07:37:22,R_XLmrjgH7GjpZFex,,,,,41.6116943359375,-72.66519927978515625,anonymous,EN,Yes,607c9f94cc974d4ea1dc22c8,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Real,Fake,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 07:29:43,2021-05-14 07:39:17,IP Address,12.110.80.45,100,574,True,2021-05-14 07:39:17,R_2c0WYQoRaAxfgF2,,,,,40.75030517578125,-74.00140380859375,anonymous,EN,Yes,605d99820672f39b951da85d,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Real,Real,Real,Fake,Real,Real,Real,Fake,Fake,Real,Fake,Someone selling fraudulent goods or services,No,,7,notSet
2021-05-14 07:30:19,2021-05-14 07:39:57,IP Address,47.137.24.57,100,578,True,2021-05-14 07:39:57,R_2rpBH6uGsJ4TTVx,,,,,34.037994384765625,-118.45439910888671875,anonymous,EN,Yes,5c5cb505ced0b900018ca3a3,Chrome,83.0.4103.106,Android 11,360x760,Real,Fake,Real,Real,Fake,Real,Fake,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 07:34:37,2021-05-14 07:40:03,IP Address,24.34.108.0,100,326,True,2021-05-14 07:40:04,R_3KAr5upGRZF0buI,,,,,42.418792724609375,-71.15570068359375,anonymous,EN,Yes,55cfefc334e9060012e573c0,Safari,11.1.2,Macintosh,1440x900,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Real,Fake,Fake,Fake,Someone selling fraudulent goods or services,No,,7,notSet
2021-05-14 07:27:22,2021-05-14 07:42:14,IP Address,73.174.173.236,100,892,True,2021-05-14 07:42:14,R_2zGzkFLnVRpZsfH,,,,,40.472503662109375,-79.91089630126953125,anonymous,EN,Yes,565a4547c51d43000587507d,Firefox,88.0,Windows NT 10.0,1366x768,Real,Real,Real,Real,Fake,Real,Real,Fake,Real,Fake,Fake,Fake,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
2021-05-14 07:24:52,2021-05-14 07:43:55,IP Address,73.128.67.231,100,1143,True,2021-05-14 07:43:55,R_4PjR93XIcHvDH5T,,,,,38.584503173828125,-76.89409637451171875,anonymous,EN,Yes,59ff81fd5d06850001afeeab,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Fake,Real,Real,Real,Fake,Fake,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-14 07:35:08,2021-05-14 07:45:24,IP Address,67.182.37.148,100,615,True,2021-05-14 07:45:24,R_1IAAkGLwiEXdkvh,,,,,37.9998016357421875,-120.32669830322265625,anonymous,EN,Yes,606cba49bb285f26a3afee25,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-14 07:37:02,2021-05-14 07:46:25,IP Address,107.145.216.221,100,563,True,2021-05-14 07:46:26,R_3m2UmqtK42kZC8Q,,,,,28.5977935791015625,-81.302398681640625,anonymous,EN,Yes,60702b317745766755f2c33c,Chrome,88.0.4324.152,Linux x86_64,360x820,Real,Fake,Real,Real,Real,Real,Real,Real,Real,Real,Fake,Real,Someone claiming to be from another government agency (but wasn't),No,,7,notSet
2021-05-14 07:44:06,2021-05-14 07:48:37,IP Address,174.104.16.14,100,270,True,2021-05-14 07:48:37,R_0CdRv89hiOv3jY5,,,,,40.84710693359375,-81.38770294189453125,anonymous,EN,Yes,56e70a4cc89073000de74a5f,Chrome,90.0.4430.93,Windows NT 10.0,1093x615,Real,Real,Real,Real,Fake,Real,Real,Real,Fake,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-14 07:46:04,2021-05-14 07:53:32,IP Address,68.116.228.148,100,448,True,2021-05-14 07:53:32,R_265CnPJss8ywCqa,,,,,40.7574005126953125,-99.14080047607421875,anonymous,EN,Yes,5fc27b5a13285c0008cc71ab,Firefox,88.0,Windows NT 10.0,1536x864,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,,,,7,notSet
2021-05-14 07:48:23,2021-05-14 07:54:01,IP Address,73.71.161.76,100,337,True,2021-05-14 07:54:01,R_ZaUVpIZr6qFerpn,,,,,38.322601318359375,-122.6999969482421875,anonymous,EN,Yes,5df97cf6deea2b70989b6528,Chrome,90.0.4430.93,Macintosh,1920x1080,Real,Fake,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Someone claiming to be from the Social Security Administration (but wasn't),No,,7,notSet
2021-05-14 07:48:04,2021-05-14 07:54:50,IP Address,184.21.240.174,100,406,True,2021-05-14 07:54:50,R_2TFZkzstX1EQA42,,,,,37.8970947265625,-77.78949737548828125,anonymous,EN,Yes,561d98e03d7fe8000b0f5e09,Chrome,90.0.4430.212,Windows NT 6.3,1366x768,Real,Fake,Real,Real,Fake,Real,Fake,Real,Real,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 07:51:29,2021-05-14 08:00:50,IP Address,72.180.100.252,100,561,True,2021-05-14 08:00:51,R_3Gkt9r72ze3NBez,,,,,33.0325927734375,-96.78589630126953125,anonymous,EN,Yes,5ee64e85c682de3a880579c6,Chrome,90.0.4430.212,Macintosh,1280x800,Real,Real,Real,Fake,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,,,,7,notSet
2021-05-14 07:48:08,2021-05-14 08:01:06,IP Address,71.0.214.201,100,778,True,2021-05-14 08:01:06,R_3P82bpwRloFk5rz,,,,,37.680694580078125,-92.65830230712890625,anonymous,EN,Yes,5ddbd6e518beb6b1e1de0326,Firefox,88.0,Windows NT 6.1,1366x768,Real,Fake,Real,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 07:53:57,2021-05-14 08:03:39,IP Address,162.135.0.59,100,582,True,2021-05-14 08:03:39,R_2QM1BNqZfle2FX2,,,,,33.5131988525390625,-112.08300018310546875,anonymous,EN,Yes,591d369e88bbb500013a8517,Firefox,88.0,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Real,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-14 07:50:04,2021-05-14 08:05:40,IP Address,76.186.92.140,100,935,True,2021-05-14 08:05:40,R_1i9ZqUeenDoBYi6,,,,,32.753997802734375,-97.13629913330078125,anonymous,EN,Yes,608c451be10e84b9fc005f3e,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Fake,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Other,No,,7,notSet
2021-05-14 07:57:48,2021-05-14 08:06:14,IP Address,76.210.30.168,100,506,True,2021-05-14 08:06:14,R_1dd96V599PizHk9,,,,,33.1999969482421875,-87.55999755859375,anonymous,EN,Yes,5af09ff00eca060001b1379c,Chrome,90.0.4430.93,Windows NT 10.0,1366x768,Fake,Fake,Real,Fake,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-14 08:04:17,2021-05-14 08:08:49,IP Address,65.30.224.67,100,271,True,2021-05-14 08:08:49,R_1rOzGocyTtoTVrQ,,,,,42.906005859375,-88.123199462890625,anonymous,EN,Yes,5e885b936d76504cabe57f4f,Chrome,90.0.4430.210,Android 11,412x960,Real,Real,Real,Real,Fake,Real,Fake,Real,Real,Fake,Real,Real,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,7,notSet
2021-05-14 07:56:25,2021-05-14 08:12:19,IP Address,72.184.164.7,100,953,True,2021-05-14 08:12:20,R_2WGartUNFdsXzrx,,,,,27.8675994873046875,-82.735198974609375,anonymous,EN,Yes,601a2908d4210b238f755fed,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 08:07:37,2021-05-14 08:13:05,IP Address,73.113.168.186,100,327,True,2021-05-14 08:13:05,R_2CTGuqFBLlujDh0,,,,,36.049896240234375,-83.92279815673828125,anonymous,EN,Yes,60394abb2aefd14351543a13,Chrome,90.0.4430.93,Windows NT 10.0,1920x1080,Real,Real,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-14 08:10:44,2021-05-14 08:15:01,IP Address,73.25.48.64,100,256,True,2021-05-14 08:15:01,R_2TtJPjtYfl1eww5,,,,,44.903594970703125,-123.0460968017578125,anonymous,EN,Yes,5c7560f14f23e50016135028,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 08:10:47,2021-05-14 08:15:13,IP Address,73.156.226.169,100,266,True,2021-05-14 08:15:14,R_qKnlvVPWsmE3OJr,,,,,26.6291961669921875,-81.9680023193359375,anonymous,EN,Yes,5cf3f7364bcc6400019d71fa,Chrome,90.0.4430.212,Windows NT 10.0,1524x858,Fake,Real,Real,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,Someone selling fraudulent goods or services,No,,7,notSet
2021-05-14 08:07:52,2021-05-14 08:17:32,IP Address,97.83.59.224,100,580,True,2021-05-14 08:17:33,R_u8sqaEsHddGaJ5n,,,,,42.8123016357421875,-86.14209747314453125,anonymous,EN,Yes,5f0df709c887690e5bede0ec,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Fake,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-14 08:06:53,2021-05-14 08:18:37,IP Address,69.174.167.143,100,704,True,2021-05-14 08:18:37,R_3R2PgNhSzOQsVL0,,,,,38.0052032470703125,-84.42299652099609375,anonymous,EN,Yes,58a50aebbb9e0f0001aca2a7,Chrome,90.0.4430.212,Windows NT 10.0,2560x1440,Real,Fake,Real,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
2021-05-14 08:14:58,2021-05-14 08:19:16,IP Address,47.200.54.142,100,257,True,2021-05-14 08:19:16,R_1QFRNCRP9Vdj9sN,,,,,27.4582977294921875,-82.5287017822265625,anonymous,EN,Yes,605c0d13ee0500a2cb9d9ad8,Chrome,88.0.4324.152,Linux x86_64,360x640,Fake,Fake,Fake,Real,Real,Real,Fake,Fake,Fake,Fake,Real,Real,Someone selling fraudulent goods or services,No,,7,notSet
2021-05-14 08:16:55,2021-05-14 08:20:05,IP Address,76.22.179.52,100,189,True,2021-05-14 08:20:06,R_1E4mXOUf1C3TsTT,,,,,35.8450927734375,-86.4900970458984375,anonymous,EN,Yes,5ef4db1a45dfc00e117b2a54,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 08:05:08,2021-05-14 08:21:51,IP Address,24.16.187.129,100,1002,True,2021-05-14 08:21:51,R_2zI24tgu6vfF5mj,,,,,47.536407470703125,-122.2779998779296875,anonymous,EN,Yes,56c8915edfea6c000cb29c98,Firefox,88.0,Windows NT 10.0,1280x720,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Other,No,,7,notSet
2021-05-14 08:11:06,2021-05-14 08:22:38,IP Address,174.219.1.28,100,691,True,2021-05-14 08:22:38,R_3EF2oGgrW59Yt6K,,,,,44.8668060302734375,-93.538299560546875,anonymous,EN,Yes,604bd44cb5668ba12cc9376e,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Fake,Real,Real,Fake,Real,Real,Real,Fake,Fake,Fake,Real,,,,7,notSet
2021-05-14 08:18:59,2021-05-14 08:23:08,IP Address,97.98.224.30,100,249,True,2021-05-14 08:23:09,R_3h5SOz4ozCJI0Z1,,,,,40.786895751953125,-96.696197509765625,anonymous,EN,Yes,55af9877fdf99b2847046166,Chrome,90.0.4430.210,Android 11,412x732,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,7,notSet
2021-05-14 08:10:40,2021-05-14 08:23:17,IP Address,73.154.188.114,100,756,True,2021-05-14 08:23:17,R_21APWBh4E5Kkbjj,,,,,40.566192626953125,-79.70780181884765625,anonymous,EN,Yes,5dc59aea37023940a0860dea,Firefox,88.0,Windows NT 10.0,1600x900,Real,Fake,Real,Real,Fake,Real,Real,Real,Real,Fake,Fake,Real,Someone claiming to be from another government agency (but wasn't),No,,7,notSet
2021-05-14 08:18:21,2021-05-14 08:26:48,IP Address,73.70.38.7,100,506,True,2021-05-14 08:26:49,R_2CkrhJ6dgkSpaH5,,,,,37.9427947998046875,-122.5312957763671875,anonymous,EN,Yes,5e51572b94d9e61826f109e7,Safari,14.0.3,Macintosh,834x1194,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from your company (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 08:22:02,2021-05-14 08:28:00,IP Address,73.8.29.72,100,358,True,2021-05-14 08:28:01,R_32Mb9ID9FRcGx3T,,,,,41.9640045166015625,-87.81749725341796875,anonymous,EN,Yes,5ea7b13e8ac6491a2050e619,Firefox,88.0,Windows NT 10.0,1920x1080,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't)",No,,7,notSet
2021-05-14 08:21:11,2021-05-14 08:28:54,IP Address,76.104.205.214,100,463,True,2021-05-14 08:28:55,R_eJLK3bKNcXXfCet,,,,,48.7494049072265625,-122.48960113525390625,anonymous,EN,Yes,6042794fe3c49714bee3e9cf,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-14 08:25:41,2021-05-14 08:29:05,IP Address,47.205.54.176,100,204,True,2021-05-14 08:29:05,R_1k2erBQXgGWt55e,,,,,27.94549560546875,-82.45980072021484375,anonymous,EN,Yes,6074bd1c18cb92bae7b8ce2a,Chrome,88.0.4324.152,Linux x86_64,360x780,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 08:23:47,2021-05-14 08:30:36,IP Address,70.126.190.36,100,409,True,2021-05-14 08:30:36,R_Z1wEyMwtycfhB85,,,,,27.9091033935546875,-82.80280303955078125,anonymous,EN,Yes,5d0e7ce13fe2d0001999c056,Chrome,90.0.4430.93,Windows NT 10.0,1920x1080,Fake,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 08:31:23,2021-05-14 08:34:08,IP Address,71.254.204.156,100,165,True,2021-05-14 08:34:09,R_YPxbx6EWI5prZ9T,,,,,40.178802490234375,-77.00469970703125,anonymous,EN,Yes,5b9efb73d1ff7a00013bfe84,Firefox,88.0,Windows NT 10.0,1536x864,Real,Real,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
2021-05-14 08:34:04,2021-05-14 08:36:33,IP Address,76.80.175.248,100,148,True,2021-05-14 08:36:34,R_D6QPr76OV9iOGBz,,,,,33.9167938232421875,-118.34320068359375,anonymous,EN,Yes,5f7e4fbc36d39211c80599fe,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Real,Real,Real,Real,Real,Fake,Fake,Real,Real,Real,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
2021-05-14 08:29:12,2021-05-14 08:37:30,IP Address,68.49.227.187,100,498,True,2021-05-14 08:37:31,R_1DMDtGBiEedluS9,,,,,42.6790924072265625,-84.57669830322265625,anonymous,EN,Yes,5df1822669a11709f1421d2e,Chrome,90.0.4430.212,Windows NT 10.0,1368x912,Real,Fake,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 08:33:51,2021-05-14 08:38:24,IP Address,45.24.66.214,100,273,True,2021-05-14 08:38:25,R_2rMYunxuv2sjHuz,,,,,32.76910400390625,-96.6053009033203125,anonymous,EN,Yes,594ec90eca6e670001b2c184,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Real,Real,Real,Real,Real,Fake,Fake,Fake,Fake,Real,Real,Someone selling fraudulent goods or services,No,,7,notSet
2021-05-14 08:34:34,2021-05-14 08:38:52,IP Address,65.96.197.181,100,258,True,2021-05-14 08:38:52,R_Qbngw4Pn7rNShkl,,,,,42.58050537109375,-70.772796630859375,anonymous,EN,Yes,5ef11fdda0736031899eb5dc,Chrome,90.0.4430.93,Windows NT 10.0,1280x1024,Real,Fake,Real,Real,Fake,Real,Real,Real,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 08:33:07,2021-05-14 08:40:07,IP Address,104.172.43.129,100,420,True,2021-05-14 08:40:08,R_W0WVnBoA7WmCTIZ,,,,,34.0084991455078125,-117.8135986328125,anonymous,EN,Yes,5f4d5f9f835880a2aca8b996,Safari,14.1,Macintosh,810x1080,Real,Real,Real,Real,Real,Real,Real,Real,Fake,Fake,Fake,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-14 08:40:35,2021-05-14 08:45:45,IP Address,50.29.233.30,100,309,True,2021-05-14 08:45:45,R_1C8h4aFOZoladXL,,,,,41.1988067626953125,-75.90529632568359375,anonymous,EN,Yes,60367f78082e3dedb8238ea3,Chrome,90.0.4430.212,Windows NT 6.1,1366x768,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-14 08:38:15,2021-05-14 08:46:00,IP Address,71.65.77.140,100,464,True,2021-05-14 08:46:00,R_2bGYU6e32JeA6jz,,,,,39.02349853515625,-84.2082977294921875,anonymous,EN,Yes,5dd405ab80123f3eaae9af80,Firefox,88.0,Windows NT 10.0,1920x1080,Real,Real,Real,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 08:43:50,2021-05-14 08:49:20,IP Address,24.152.215.103,100,329,True,2021-05-14 08:49:20,R_PRpAepIcLrUvMAh,,,,,41.220794677734375,-75.77359771728515625,anonymous,EN,Yes,5c5f4eb61cae46000117dfd6,Firefox,88.0,Windows NT 10.0,1536x864,Real,Real,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Fake,Someone selling fraudulent goods or services,No,,7,notSet
2021-05-14 08:39:45,2021-05-14 08:51:56,IP Address,24.167.243.128,100,730,True,2021-05-14 08:51:56,R_ONI23y5ueCh0stH,,,,,42.7711944580078125,-87.79840087890625,anonymous,EN,Yes,5edf9f945600b52832384409,Chrome,90.0.4430.212,Macintosh,2560x1440,Real,Fake,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-14 08:49:06,2021-05-14 08:53:12,IP Address,67.172.202.95,100,245,True,2021-05-14 08:53:12,R_3R49NQLZXMowG5S,,,,,38.4474945068359375,-78.86930084228515625,anonymous,EN,Yes,5e5c03ab6a255b3ece760715,Chrome,90.0.4430.212,Macintosh,2560x1440,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
